game_date_est,game_sequence,game_id,team_id_home,team_abbreviation_home,team_city_name_home,team_nickname_home,team_wins_losses_home,pts_qtr1_home,pts_qtr2_home,pts_qtr3_home,pts_qtr4_home,pts_ot1_home,pts_ot2_home,pts_ot3_home,pts_ot4_home,pts_ot5_home,pts_ot6_home,pts_ot7_home,pts_ot8_home,pts_ot9_home,pts_ot10_home,pts_home,team_id_away,team_abbreviation_away,team_city_name_away,team_nickname_away,team_wins_losses_away,pts_qtr1_away,pts_qtr2_away,pts_qtr3_away,pts_qtr4_away,pts_ot1_away,pts_ot2_away,pts_ot3_away,pts_ot4_away,pts_ot5_away,pts_ot6_away,pts_ot7_away,pts_ot8_away,pts_ot9_away,pts_ot10_away,pts_away
20141216000000,3.0,21400365,1610612744,GSW,GoldenState,Warriors,213,30.0,19.0,20.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,1610612763,MEM,Memphis,Grizzlies,204,24.0,33.0,23.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0
20141216000000,1.0,21400363,1610612750,MIN,Minnesota,Timberwolves,519,16.0,20.0,33.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1610612764,WAS,Washington,Wizards,186,27.0,19.0,28.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0
20141216000000,2.0,21400364,1610612751,BKN,Brooklyn,Nets,1013,25.0,20.0,21.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,1610612748,MIA,Miami,Heat,1213,33.0,22.0,21.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
20141216000000,5.0,21400367,1610612752,NYK,NewYork,Knicks,522,24.0,20.0,24.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,1610612742,DAL,Dallas,Mavericks,188,36.0,18.0,27.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0
20141216000000,6.0,21400368,1610612760,OKC,OklahomaCity,Thunder,1213,34.0,27.0,20.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,1610612758,SAC,Sacramento,Kings,1114,20.0,34.0,17.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0
20141217000000,3.0,21400371,1610612753,ORL,Orlando,Magic,1018,28.0,25.0,20.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,1610612738,BOS,Boston,Celtics,914,29.0,27.0,22.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0
20141217000000,2.0,21400370,1610612739,CLE,Cleveland,Cavaliers,1410,34.0,26.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,1610612737,ATL,Atlanta,Hawks,187,26.0,39.0,30.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0
20141217000000,9.0,21400377,1610612754,IND,Indiana,Pacers,818,27.0,24.0,21.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1610612746,LAC,LosAngeles,Clippers,187,30.0,22.0,26.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0
20141217000000,10.0,21400378,1610612743,DEN,Denver,Nuggets,1015,29.0,31.0,18.0,21.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,1610612745,HOU,Houston,Rockets,195,25.0,30.0,20.0,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0
20141217000000,7.0,21400375,1610612759,SAS,SanAntonio,Spurs,179,19.0,26.0,23.0,24.0,10.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,1610612763,MEM,Memphis,Grizzlies,214,34.0,18.0,21.0,19.0,10.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0
20141217000000,6.0,21400374,1610612761,TOR,Toronto,Raptors,206,22.0,31.0,23.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,1610612751,BKN,Brooklyn,Nets,1014,30.0,22.0,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
20141217000000,4.0,21400372,1610612742,DAL,Dallas,Mavericks,198,32.0,21.0,30.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,1610612765,DET,Detroit,Pistons,521,30.0,21.0,22.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0
20141217000000,5.0,21400373,1610612762,UTA,Utah,Jazz,719,33.0,22.0,22.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,1610612748,MIA,Miami,Heat,1214,16.0,25.0,18.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0
20141217000000,1.0,21400369,1610612766,CHA,Charlotte,Hornets,619,31.0,30.0,26.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,1610612756,PHX,Phoenix,Suns,1314,27.0,27.0,29.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0
20141217000000,8.0,21400376,1610612757,POR,Portland,TrailBlazers,206,18.0,25.0,25.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,1610612749,MIL,Milwaukee,Bucks,1313,25.0,16.0,29.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0
20141218000000,3.0,21400381,1610612758,SAC,Sacramento,Kings,1115,29.0,25.0,27.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,1610612749,MIL,Milwaukee,Bucks,1413,25.0,32.0,24.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0
20141218000000,4.0,21400382,1610612744,GSW,GoldenState,Warriors,223,32.0,33.0,29.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,1610612760,OKC,OklahomaCity,Thunder,1214,40.0,23.0,26.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0
20141218000000,1.0,21400379,1610612752,NYK,NewYork,Knicks,523,20.0,25.0,29.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,1610612741,CHI,Chicago,Bulls,169,30.0,22.0,21.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0
20141218000000,2.0,21400380,1610612740,NOP,NewOrleans,Pelicans,1312,21.0,25.0,19.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,1610612745,HOU,Houston,Rockets,196,22.0,17.0,29.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
20141219000000,10.0,21400392,1610612747,LAL,LosAngeles,Lakers,818,26.0,24.0,23.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,1610612760,OKC,OklahomaCity,Thunder,1314,20.0,32.0,30.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
20141219000000,8.0,21400390,1610612757,POR,Portland,TrailBlazers,216,17.0,27.0,25.0,28.0,7.0,8.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,1610612759,SAS,SanAntonio,Spurs,1710,20.0,26.0,28.0,23.0,7.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0
20141219000000,9.0,21400391,1610612743,DEN,Denver,Nuggets,1115,29.0,30.0,12.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,1610612746,LAC,LosAngeles,Clippers,188,20.0,23.0,31.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0
20141219000000,6.0,21400388,1610612748,MIA,Miami,Heat,1215,25.0,30.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,1610612764,WAS,Washington,Wizards,196,29.0,25.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0
20141219000000,2.0,21400384,1610612755,PHI,Philadelphia,76ers,223,26.0,20.0,26.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,1610612766,CHA,Charlotte,Hornets,719,37.0,29.0,19.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0
20141219000000,1.0,21400383,1610612753,ORL,Orlando,Magic,1019,17.0,26.0,23.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,1610612762,UTA,Utah,Jazz,819,29.0,20.0,32.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
20141219000000,7.0,21400389,1610612741,CHI,Chicago,Bulls,179,20.0,31.0,22.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,1610612763,MEM,Memphis,Grizzlies,215,22.0,21.0,23.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0
20141219000000,3.0,21400385,1610612738,BOS,Boston,Celtics,1014,27.0,26.0,30.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,1610612750,MIN,Minnesota,Timberwolves,520,24.0,24.0,29.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0
20141219000000,4.0,21400386,1610612739,CLE,Cleveland,Cavaliers,1510,26.0,28.0,20.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1610612751,BKN,Brooklyn,Nets,1015,33.0,16.0,22.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0
20141219000000,5.0,21400387,1610612761,TOR,Toronto,Raptors,216,26.0,26.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,1610612765,DET,Detroit,Pistons,522,31.0,21.0,18.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141220000000,7.0,21400399,1610612746,LAC,LosAngeles,Clippers,198,28.0,22.0,32.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,1610612749,MIL,Milwaukee,Bucks,1414,24.0,28.0,31.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0
20141220000000,2.0,21400394,1610612757,POR,Portland,TrailBlazers,226,32.0,30.0,32.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,1610612740,NOP,NewOrleans,Pelicans,1313,17.0,27.0,18.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0
20141220000000,1.0,21400393,1610612752,NYK,NewYork,Knicks,524,21.0,26.0,21.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1610612756,PHX,Phoenix,Suns,1414,24.0,20.0,23.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0
20141220000000,4.0,21400396,1610612737,ATL,Atlanta,Hawks,197,32.0,20.0,22.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,1610612745,HOU,Houston,Rockets,197,26.0,14.0,34.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0
20141220000000,6.0,21400398,1610612743,DEN,Denver,Nuggets,1215,15.0,17.0,23.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,1610612754,IND,Indiana,Pacers,819,21.0,12.0,22.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0
20141220000000,5.0,21400397,1610612759,SAS,SanAntonio,Spurs,1711,25.0,22.0,30.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,1610612742,DAL,Dallas,Mavericks,208,21.0,21.0,33.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0
20141220000000,3.0,21400395,1610612762,UTA,Utah,Jazz,820,23.0,16.0,24.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,1610612766,CHA,Charlotte,Hornets,819,31.0,21.0,32.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
20141221000000,7.0,21400406,1610612764,WAS,Washington,Wizards,197,23.0,27.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,1610612756,PHX,Phoenix,Suns,1514,22.0,28.0,29.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
20141221000000,2.0,21400401,1610612739,CLE,Cleveland,Cavaliers,1610,22.0,30.0,25.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,1610612763,MEM,Memphis,Grizzlies,216,19.0,22.0,29.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0
20141221000000,5.0,21400404,1610612748,MIA,Miami,Heat,1315,28.0,24.0,20.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1610612738,BOS,Boston,Celtics,1015,21.0,21.0,19.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0
20141221000000,8.0,21400407,1610612754,IND,Indiana,Pacers,919,20.0,32.0,23.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1610612750,MIN,Minnesota,Timberwolves,521,17.0,21.0,30.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0
20141221000000,4.0,21400403,1610612765,DET,Detroit,Pistons,523,18.0,33.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,1610612751,BKN,Brooklyn,Nets,1115,28.0,25.0,30.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0
20141221000000,1.0,21400400,1610612761,TOR,Toronto,Raptors,226,33.0,25.0,33.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,1610612752,NYK,NewYork,Knicks,525,25.0,26.0,24.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0
20141221000000,3.0,21400402,1610612747,LAL,LosAngeles,Lakers,819,23.0,37.0,20.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,1610612758,SAC,Sacramento,Kings,1215,26.0,26.0,29.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0
20141221000000,6.0,21400405,1610612755,PHI,Philadelphia,76ers,323,23.0,14.0,27.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,1610612753,ORL,Orlando,Magic,1020,20.0,22.0,18.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0
20141222000000,4.0,21400412,1610612762,UTA,Utah,Jazz,920,19.0,25.0,26.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,1610612763,MEM,Memphis,Grizzlies,217,22.0,21.0,25.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0
20141222000000,5.0,21400413,1610612737,ATL,Atlanta,Hawks,207,25.0,27.0,30.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,1610612742,DAL,Dallas,Mavericks,209,18.0,20.0,25.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0
20141222000000,1.0,21400409,1610612766,CHA,Charlotte,Hornets,919,28.0,30.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,1610612743,DEN,Denver,Nuggets,1216,18.0,22.0,17.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0
20141222000000,2.0,21400410,1610612741,CHI,Chicago,Bulls,189,33.0,27.0,20.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,1610612761,TOR,Toronto,Raptors,227,33.0,33.0,17.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
20141222000000,3.0,21400411,1610612745,HOU,Houston,Rockets,207,37.0,36.0,23.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,1610612757,POR,Portland,TrailBlazers,227,33.0,20.0,23.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
20141222000000,7.0,21400415,1610612758,SAC,Sacramento,Kings,1216,20.0,30.0,26.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,1610612744,GSW,GoldenState,Warriors,233,36.0,28.0,29.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0
20141222000000,6.0,21400414,1610612746,LAC,LosAngeles,Clippers,199,33.0,27.0,30.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,1610612759,SAS,SanAntonio,Spurs,1811,35.0,37.0,23.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0
20141223000000,4.0,21400419,1610612741,CHI,Chicago,Bulls,199,21.0,25.0,24.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,1610612764,WAS,Washington,Wizards,198,20.0,20.0,25.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0
20141223000000,6.0,21400421,1610612743,DEN,Denver,Nuggets,1217,27.0,27.0,23.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,1610612751,BKN,Brooklyn,Nets,1215,30.0,28.0,18.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0
20141223000000,7.0,21400422,1610612748,MIA,Miami,Heat,1316,32.0,25.0,21.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,1610612755,PHI,Philadelphia,76ers,423,19.0,23.0,31.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0
20141223000000,10.0,21400425,1610612756,PHX,Phoenix,Suns,1614,25.0,28.0,36.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,1610612742,DAL,Dallas,Mavericks,2010,26.0,19.0,29.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0
20141223000000,8.0,21400423,1610612749,MIL,Milwaukee,Bucks,1415,30.0,26.0,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,1610612766,CHA,Charlotte,Hornets,1019,28.0,26.0,34.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0
20141223000000,9.0,21400424,1610612760,OKC,OklahomaCity,Thunder,1316,26.0,17.0,30.0,25.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,1610612757,POR,Portland,TrailBlazers,237,19.0,35.0,19.0,25.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0
20141223000000,2.0,21400417,1610612740,NOP,NewOrleans,Pelicans,1414,26.0,14.0,21.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,1610612754,IND,Indiana,Pacers,1019,24.0,20.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0
20141223000000,5.0,21400420,1610612737,ATL,Atlanta,Hawks,217,31.0,19.0,31.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,1610612746,LAC,LosAngeles,Clippers,1910,25.0,32.0,26.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
20141223000000,11.0,21400426,1610612744,GSW,GoldenState,Warriors,234,24.0,24.0,25.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,1610612747,LAL,LosAngeles,Lakers,919,34.0,29.0,32.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0
20141223000000,3.0,21400418,1610612738,BOS,Boston,Celtics,1016,9.0,21.0,30.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1610612753,ORL,Orlando,Magic,1120,26.0,27.0,32.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141225000000,5.0,21400431,1610612744,GSW,GoldenState,Warriors,235,20.0,22.0,28.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,1610612746,LAC,LosAngeles,Clippers,2010,18.0,23.0,32.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141225000000,4.0,21400430,1610612741,CHI,Chicago,Bulls,209,27.0,31.0,25.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,1610612747,LAL,LosAngeles,Lakers,920,24.0,23.0,30.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0
20141225000000,1.0,21400427,1610612752,NYK,NewYork,Knicks,526,23.0,21.0,26.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,1610612764,WAS,Washington,Wizards,208,34.0,26.0,24.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0
20141225000000,2.0,21400428,1610612760,OKC,OklahomaCity,Thunder,1416,29.0,21.0,26.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,1610612759,SAS,SanAntonio,Spurs,1812,27.0,20.0,30.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0
20141226000000,9.0,21400440,1610612750,MIN,Minnesota,Timberwolves,523,27.0,20.0,27.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,1610612743,DEN,Denver,Nuggets,1317,26.0,27.0,26.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0
20141226000000,2.0,21400433,1610612753,ORL,Orlando,Magic,1121,32.0,21.0,22.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,1610612739,CLE,Cleveland,Cavaliers,1811,27.0,22.0,22.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0
20141226000000,5.0,21400436,1610612763,MEM,Memphis,Grizzlies,218,31.0,26.0,24.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,1610612745,HOU,Houston,Rockets,217,24.0,26.0,29.0,25.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0
20141226000000,10.0,21400441,1610612755,PHI,Philadelphia,76ers,424,24.0,27.0,23.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,1610612757,POR,Portland,TrailBlazers,247,27.0,34.0,27.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0
20141226000000,7.0,21400438,1610612766,CHA,Charlotte,Hornets,1020,24.0,16.0,16.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,1610612760,OKC,OklahomaCity,Thunder,1516,33.0,26.0,22.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0
20141226000000,6.0,21400437,1610612759,SAS,SanAntonio,Spurs,1813,24.0,20.0,20.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1610612740,NOP,NewOrleans,Pelicans,1514,20.0,28.0,22.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0
20141226000000,3.0,21400434,1610612737,ATL,Atlanta,Hawks,218,22.0,20.0,16.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,1610612749,MIL,Milwaukee,Bucks,1515,24.0,34.0,23.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0
20141226000000,8.0,21400439,1610612742,DAL,Dallas,Mavericks,2110,26.0,22.0,24.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,1610612747,LAL,LosAngeles,Lakers,921,19.0,23.0,20.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0
20141226000000,11.0,21400442,1610612758,SAC,Sacramento,Kings,1217,21.0,35.0,34.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,1610612756,PHX,Phoenix,Suns,1714,28.0,31.0,35.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0
20141226000000,4.0,21400435,1610612765,DET,Detroit,Pistons,623,32.0,25.0,36.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,1610612754,IND,Indiana,Pacers,1020,26.0,27.0,29.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0
20141226000000,1.0,21400432,1610612751,BKN,Brooklyn,Nets,1315,28.0,28.0,23.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,1610612738,BOS,Boston,Celtics,1017,29.0,27.0,30.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0
