game_id,game_date,attendance,game_time
20300880,20040303000000,16611.0,213
20300879,20040303000000,19006.0,160
20300882,20040303000000,17332.0,207
20300878,20040303000000,14071.0,240
20300491,20040303000000,16511.0,206
20300881,20040303000000,18172.0,240
20300883,20040303000000,17677.0,232
20300875,20040303000000,12366.0,206
20300876,20040303000000,20562.0,205
20300874,20040303000000,13921.0,205
20300886,20040304000000,20243.0,214
20300884,20040304000000,18798.0,229
20300885,20040304000000,14338.0,219
20300888,20040305000000,19287.0,204
20300894,20040305000000,18997.0,216
20300890,20040305000000,17795.0,221
20300887,20040305000000,13293.0,218
20300891,20040305000000,20109.0,222
20300889,20040305000000,15046.0,219
20300892,20040305000000,18797.0,248
20300895,20040305000000,17354.0,226
20300897,20040306000000,15481.0,218
20300898,20040306000000,20647.0,216
20300902,20040306000000,16216.0,206
20300901,20040306000000,16039.0,208
20300896,20040306000000,16500.0,218
20300900,20040306000000,19681.0,205
20300910,20040307000000,14739.0,205
20300909,20040307000000,15181.0,212
20300904,20040307000000,18134.0,239
20300912,20040307000000,19099.0,222
20300906,20040307000000,18997.0,228
20300911,20040307000000,15733.0,203
20300907,20040307000000,15625.0,158
20300903,20040307000000,17031.0,210
20300908,20040307000000,17661.0,227
20300915,20040308000000,20357.0,204
20300913,20040308000000,17561.0,219
20300916,20040308000000,19911.0,227
20300922,20040309000000,18649.0,210
20300918,20040309000000,15123.0,230
20300920,20040309000000,14349.0,207
20300924,20040309000000,17317.0,211
20300925,20040309000000,17072.0,207
20300919,20040309000000,19763.0,215
20300917,20040309000000,14924.0,209
20300921,20040309000000,15544.0,224
20300923,20040309000000,12533.0,218
20300928,20040310000000,17459.0,158
20300926,20040310000000,18624.0,228
20300935,20040310000000,15456.0,158
20300930,20040310000000,22076.0,206
20300934,20040310000000,19587.0,200
20300929,20040310000000,13083.0,207
20300927,20040310000000,12538.0,222
20300932,20040310000000,13497.0,214
20300931,20040310000000,11036.0,226
20300937,20040311000000,17317.0,211
20300936,20040311000000,13587.0,233
20300947,20040312000000,14790.0,214
20300942,20040312000000,12591.0,216
20300943,20040312000000,20391.0,217
20300940,20040312000000,18126.0,202
20300944,20040312000000,17649.0,216
20300939,20040312000000,17453.0,210
20300938,20040312000000,20859.0,301
20300945,20040312000000,18717.0,215
20300948,20040312000000,20308.0,158
20300951,20040313000000,13181.0,209
20300952,20040313000000,23067.0,226
20300954,20040313000000,16705.0,208
20300950,20040313000000,14585.0,205
20300949,20040313000000,14789.0,216
20300953,20040313000000,18157.0,215
20300956,20040314000000,22076.0,226
20300961,20040314000000,14568.0,211
20300959,20040314000000,18787.0,212
20300962,20040314000000,19522.0,216
20300955,20040314000000,17628.0,155
20300957,20040314000000,20562.0,216
20300963,20040314000000,18388.0,207
20300964,20040315000000,16328.0,303
20300966,20040315000000,18997.0,242
20300965,20040315000000,14153.0,226
20300968,20040316000000,19763.0,244
20300974,20040316000000,15539.0,207
20300969,20040316000000,16949.0,157
20300973,20040316000000,18524.0,225
20300971,20040316000000,9339.0,219
20300970,20040316000000,14412.0,215
20300976,20040317000000,15255.0,211
20300979,20040317000000,15049.0,210
20300978,20040317000000,17875.0,219
20300981,20040317000000,19668.0,220
20300980,20040317000000,20474.0,208
20300975,20040317000000,17763.0,218
20300977,20040317000000,15617.0,221
20300982,20040317000000,15697.0,206
20300984,20040318000000,14179.0,224
20300983,20040318000000,14799.0,231
20300993,20040319000000,20257.0,227
20300992,20040319000000,22076.0,208
20300996,20040319000000,19596.0,235
20300994,20040319000000,18422.0,205
20300995,20040319000000,18997.0,229
20300986,20040319000000,13746.0,210
20300988,20040319000000,19763.0,214
20300989,20040319000000,20562.0,213
20300987,20040319000000,19348.0,213
20300990,20040319000000,18345.0,219
20300991,20040319000000,13186.0,207
20300999,20040320000000,16808.0,225
20300998,20040320000000,14950.0,203
20301002,20040320000000,18422.0,229
20301000,20040320000000,21465.0,209
20301001,20040320000000,19034.0,206
20300997,20040320000000,16500.0,207
20301008,20040321000000,20562.0,208
20301011,20040321000000,16504.0,202
20301004,20040321000000,17745.0,227
20301005,20040321000000,19557.0,208
20301006,20040321000000,16033.0,213
20301007,20040321000000,17220.0,160
20301010,20040321000000,17317.0,228
20301012,20040321000000,18997.0,227
20301013,20040322000000,19176.0,208
20301016,20040322000000,16673.0,215
20301015,20040322000000,19763.0,207
20301014,20040322000000,14676.0,217
20301018,20040323000000,19024.0,212
20301019,20040323000000,14377.0,215
20301021,20040323000000,13191.0,217
20301023,20040323000000,19911.0,207
20301024,20040323000000,17317.0,209
20301025,20040324000000,17947.0,223
20301027,20040324000000,19763.0,216
20301032,20040324000000,17072.0,214
20301030,20040324000000,19099.0,224
20301034,20040324000000,14367.0,209
20301026,20040324000000,13695.0,210
20301035,20040325000000,14899.0,202
20301037,20040325000000,15293.0,217
20301042,20040326000000,18624.0,209
20301046,20040326000000,18997.0,224
20301045,20040326000000,21246.0,216
20301039,20040326000000,15571.0,213
20301040,20040326000000,19763.0,222
20301044,20040326000000,19062.0,217
20301041,20040326000000,16500.0,252
20301048,20040326000000,17072.0,217
20301043,20040326000000,13108.0,211
20301038,20040326000000,20804.0,203
20301053,20040327000000,19911.0,215
20301049,20040327000000,12466.0,217
20301050,20040327000000,20562.0,212
20301051,20040327000000,22076.0,217
20301054,20040327000000,18554.0,232
20301055,20040327000000,19424.0,206
20301052,20040327000000,18797.0,159
20301058,20040328000000,18717.0,301
20301063,20040328000000,18997.0,226
20301061,20040328000000,15410.0,211
20301059,20040328000000,17284.0,226
20301056,20040328000000,19088.0,211
20301057,20040328000000,16428.0,216
20301065,20040329000000,14976.0,223
20301066,20040329000000,16500.0,220
20301070,20040329000000,15124.0,223
20301069,20040329000000,18797.0,203
20301068,20040329000000,16270.0,215
20301067,20040329000000,12665.0,315
20301064,20040329000000,19763.0,212
20301073,20040330000000,20575.0,214
20301071,20040330000000,17048.0,204
20301072,20040330000000,17245.0,213
20301075,20040330000000,18997.0,213
20301081,20040331000000,17116.0,207
20301083,20040331000000,19006.0,208
20301076,20040331000000,15423.0,206
20301084,20040331000000,18797.0,204
20301078,20040331000000,13017.0,204
20301085,20040331000000,19911.0,216
20301079,20040331000000,15577.0,204
20301077,20040331000000,16483.0,243
20301082,20040331000000,22076.0,220
20301088,20040401000000,18997.0,239
20301087,20040401000000,20533.0,220
20301086,20040401000000,17738.0,203
20301097,20040402000000,17813.0,219
20301093,20040402000000,22076.0,224
20301098,20040402000000,19680.0,218
20301092,20040402000000,19968.0,212
20301100,20040402000000,17072.0,207
20301090,20040402000000,17960.0,227
20301091,20040402000000,17775.0,206
20301095,20040402000000,19351.0,207
20301089,20040402000000,13760.0,214
20301094,20040402000000,19159.0,159
20301099,20040402000000,19911.0,207
20301102,20040403000000,20562.0,214
20301105,20040403000000,18603.0,206
20301104,20040403000000,20348.0,203
20301101,20040403000000,20686.0,220
20301111,20040404000000,22076.0,234
20301113,20040404000000,17072.0,215
20301109,20040404000000,19068.0,209
20301112,20040404000000,16134.0,202
20301106,20040404000000,17276.0,202
20301114,20040404000000,17453.0,216
20301110,20040404000000,18997.0,232
20301107,20040404000000,18148.0,231
20300501,20040405000000,19911.0,212
20301117,20040406000000,14361.0,232
20301122,20040406000000,17317.0,207
20301115,20040406000000,20071.0,227
20301118,20040406000000,22076.0,214
20301120,20040406000000,20223.0,150
20301121,20040406000000,18997.0,227
20301123,20040406000000,19596.0,216
20301119,20040406000000,17277.0,213
20301131,20040407000000,15722.0,215
20301132,20040407000000,19469.0,208
20301126,20040407000000,17554.0,224
20301127,20040407000000,17002.0,216
20301130,20040407000000,16797.0,214
20301124,20040407000000,19763.0,208
20301125,20040407000000,16500.0,228
20301128,20040407000000,19351.0,213
20301129,20040407000000,18797.0,205
20301133,20040408000000,18515.0,221
20301135,20040408000000,17317.0,227
20301134,20040408000000,20226.0,204
20301139,20040409000000,22076.0,216
20301142,20040409000000,21184.0,160
20301144,20040409000000,18422.0,226
20301140,20040409000000,18797.0,204
20301145,20040409000000,18997.0,223
20301137,20040409000000,20213.0,210
20301138,20040409000000,15652.0,232
20301143,20040409000000,18148.0,224
20301136,20040409000000,19192.0,209
20301141,20040409000000,18345.0,221
20301146,20040409000000,19753.0,212
20301153,20040410000000,19794.0,232
20301152,20040410000000,18717.0,223
20301149,20040410000000,15571.0,205
20301147,20040410000000,17072.0,154
20301154,20040410000000,19911.0,214
20301148,20040410000000,17524.0,226
20301150,20040410000000,14616.0,205
20301151,20040410000000,20562.0,203
20301156,20040411000000,17362.0,237
20301158,20040411000000,15216.0,212
20301155,20040411000000,14796.0,219
20301160,20040411000000,18031.0,213
20301159,20040411000000,14759.0,217
20301157,20040411000000,17317.0,227
20301167,20040412000000,18881.0,215
20301166,20040412000000,17619.0,223
20301171,20040412000000,17072.0,237
20301161,20040412000000,15730.0,212
20301169,20040412000000,19746.0,212
20301164,20040412000000,11400.0,159
20301170,20040412000000,18997.0,215
20301172,20040413000000,18273.0,206
20301173,20040413000000,20364.0,203
20301174,20040413000000,17108.0,206
20301175,20040413000000,18997.0,218
20301187,20040414000000,20609.0,254
20301179,20040414000000,19763.0,157
20301180,20040414000000,16500.0,214
20301182,20040414000000,16065.0,207
20301184,20040414000000,18797.0,217
20301189,20040414000000,19831.0,200
20301183,20040414000000,19351.0,217
20301185,20040414000000,19911.0,213
20301181,20040414000000,16074.0,217
20301178,20040414000000,14767.0,210
20301186,20040414000000,18169.0,223
20301176,20040414000000,16149.0,226
40300101,20040417000000,16605.0,231
40300111,20040417000000,18206.0,238
40300151,20040417000000,18997.0,239
40300161,20040417000000,18797.0,223
40300121,20040418000000,22076.0,231
40300131,20040418000000,20102.0,239
40300162,20040419000000,18797.0,226
40300152,20040419000000,18997.0,235
40300102,20040420000000,17347.0,218
40300172,20040420000000,17317.0,229
40300112,20040420000000,19918.0,233
40300122,20040421000000,22076.0,242
40300132,20040421000000,20189.0,217
40300142,20040421000000,18101.0,227
40300113,20040422000000,19763.0,238
40300163,20040422000000,19351.0,241
40300103,20040423000000,17680.0,229
40300153,20040423000000,18226.0,231
40300133,20040424000000,14251.0,236
40300123,20040424000000,18717.0,240
40300143,20040424000000,19713.0,227
40300164,20040425000000,19351.0,239
40300114,20040425000000,19763.0,246
40300154,20040425000000,18219.0,301
40300104,20040425000000,16389.0,228
40300124,20040426000000,17316.0,228
40300174,20040426000000,20677.0,242
40300134,20040427000000,16009.0,234
40300144,20040427000000,19694.0,242
40300155,20040428000000,18997.0,231
40300135,20040430000000,20147.0,244
40300145,20040430000000,19890.0,234
40300136,20040502000000,17297.0,240
40300231,20040502000000,18797.0,236
40300211,20040503000000,22076.0,222
40300212,20040507000000,22076.0,228
40300202,20040508000000,18345.0,236
40300233,20040509000000,18997.0,233
40300213,20040509000000,19000.0,236
40300223,20040510000000,17317.0,340
40300203,20040510000000,20115.0,250
40300214,20040511000000,19860.0,235
40300234,20040511000000,18997.0,235
40300204,20040512000000,20128.0,232
40300224,20040512000000,17317.0,230
40300235,20040513000000,18797.0,234
40300225,20040514000000,19818.0,234
40300215,20040514000000,22076.0,407
40300205,20040515000000,18345.0,233
40300216,20040516000000,19968.0,238
40300226,20040516000000,17317.0,226
40300206,20040518000000,20136.0,241
40300227,20040519000000,19944.0,235
40300217,20040520000000,22076.0,229
40300311,20040521000000,19552.0,226
40300301,20040522000000,18345.0,235
40300312,20040523000000,19707.0,232
40300302,20040524000000,18345.0,246
40300303,20040526000000,22076.0,248
40300304,20040528000000,22076.0,230
40300315,20040529000000,20109.0,236
40300305,20040530000000,18345.0,232
40300316,20040531000000,18997.0,240
40300306,20040601000000,22076.0,239
40300401,20040606000000,18997.0,231
40300403,20040610000000,22076.0,232
40300404,20040613000000,22076.0,249
40300405,20040615000000,22076.0,232
20400002,20041102000000,20041.0,218
20400003,20041102000000,18997.0,226
20400001,20041102000000,22076.0,229
20400010,20041103000000,17682.0,208
20400012,20041103000000,18797.0,210
20400007,20041103000000,18624.0,219
20400006,20041103000000,19730.0,253
20400014,20041103000000,19911.0,231
20400004,20041103000000,19800.0,221
20400013,20041103000000,18422.0,211
20400011,20041103000000,17295.0,206
20400016,20041103000000,15351.0,213
20400008,20041103000000,17260.0,225
20400005,20041103000000,15138.0,222
20400015,20041103000000,13371.0,212
20400009,20041103000000,18119.0,221
20400017,20041104000000,23319.0,226
20400019,20041104000000,19099.0,247
20400018,20041104000000,20235.0,227
20400025,20041105000000,20117.0,314
20400028,20041105000000,15668.0,201
20400029,20041105000000,16103.0,218
20400024,20041105000000,14218.0,216
20400020,20041105000000,15284.0,212
20400021,20041105000000,19385.0,216
20400023,20041105000000,18119.0,232
20400026,20041105000000,19818.0,206
20400022,20041105000000,13702.0,225
20400034,20041106000000,13254.0,210
20400030,20041106000000,19859.0,225
20400037,20041106000000,17863.0,220
20400032,20041106000000,19763.0,213
20400035,20041106000000,18022.0,219
20400040,20041106000000,19099.0,210
20400038,20041106000000,18003.0,228
20400039,20041106000000,19796.0,217
20400031,20041106000000,20873.0,236
20400041,20041106000000,16385.0,228
20400036,20041106000000,15812.0,215
20400042,20041107000000,13863.0,221
20400043,20041107000000,15851.0,215
20400044,20041107000000,18997.0,212
20400046,20041108000000,18667.0,213
20400045,20041108000000,19527.0,245
20400047,20041108000000,15866.0,307
20400049,20041109000000,13621.0,214
20400056,20041109000000,11568.0,223
20400055,20041109000000,17595.0,205
20400054,20041109000000,15409.0,221
20400057,20041109000000,12962.0,209
20400052,20041109000000,18465.0,215
20400051,20041109000000,19624.0,221
20400058,20041109000000,17317.0,205
20400050,20041109000000,19001.0,214
20400066,20041110000000,16826.0,208
20400060,20041110000000,15678.0,254
20400061,20041110000000,15042.0,223
20400062,20041110000000,14657.0,207
20400059,20041110000000,13341.0,217
20400065,20041110000000,18119.0,211
20400067,20041110000000,19683.0,206
20400063,20041110000000,15190.0,301
20400068,20041110000000,14355.0,242
20400071,20041111000000,18711.0,254
20400069,20041111000000,19985.0,231
20400070,20041111000000,15566.0,221
20400075,20041112000000,19763.0,219
20400079,20041112000000,15702.0,212
20400073,20041112000000,17283.0,219
20400076,20041112000000,17086.0,214
20400078,20041112000000,18797.0,228
20400074,20041112000000,14012.0,208
20400077,20041112000000,12069.0,219
20400072,20041112000000,15729.0,239
20400080,20041113000000,12975.0,212
20400084,20041113000000,17548.0,221
20400086,20041113000000,16333.0,207
20400087,20041113000000,18181.0,219
20400081,20041113000000,16105.0,202
20400088,20041113000000,19911.0,205
20400085,20041113000000,21764.0,227
20400082,20041113000000,12376.0,217
20400083,20041113000000,11326.0,215
20400089,20041113000000,18422.0,211
20400092,20041114000000,17457.0,208
20400093,20041114000000,18984.0,252
20400094,20041114000000,12302.0,225
20400091,20041114000000,15420.0,211
20400097,20041115000000,13942.0,209
20400105,20041116000000,14985.0,205
20400104,20041116000000,17317.0,204
20400103,20041116000000,17705.0,215
20400098,20041116000000,15589.0,210
20400100,20041116000000,16595.0,219
20400102,20041116000000,20238.0,210
20400113,20041117000000,14818.0,221
20400115,20041117000000,18997.0,207
20400111,20041117000000,11359.0,158
20400114,20041117000000,14176.0,210
20400106,20041117000000,14613.0,241
20400108,20041117000000,14632.0,220
20400107,20041117000000,13386.0,215
20400110,20041117000000,22076.0,213
20400109,20041117000000,12127.0,217
20400118,20041118000000,14706.0,215
20400119,20041118000000,11939.0,219
20400117,20041118000000,16446.0,231
20400126,20041119000000,18422.0,210
20400124,20041119000000,19658.0,214
20400125,20041119000000,17171.0,214
20400120,20041119000000,16886.0,221
20400127,20041119000000,15375.0,218
20400123,20041119000000,22076.0,249
20400122,20041119000000,19735.0,246
20400128,20041119000000,17317.0,239
20400121,20041119000000,15586.0,215
20400131,20041120000000,18045.0,213
20400135,20041120000000,16164.0,220
20400132,20041120000000,14365.0,217
20400130,20041120000000,11986.0,212
20400134,20041120000000,15632.0,212
20400133,20041120000000,17317.0,216
20400137,20041121000000,17077.0,213
20400144,20041121000000,17317.0,210
20400143,20041121000000,15622.0,211
20400136,20041121000000,17264.0,220
20400140,20041121000000,22076.0,304
20400142,20041121000000,18025.0,217
20400139,20041121000000,19600.0,222
20400145,20041121000000,18997.0,212
20400141,20041121000000,19763.0,201
20400149,20041122000000,15285.0,208
20400146,20041122000000,16127.0,226
20400152,20041123000000,17135.0,219
20400153,20041123000000,17952.0,211
20400159,20041123000000,15362.0,318
20400150,20041123000000,14541.0,207
20400155,20041123000000,16129.0,209
20400158,20041123000000,18215.0,213
20400156,20041123000000,13448.0,234
20400168,20041124000000,15088.0,206
20400166,20041124000000,18797.0,218
20400163,20041124000000,19192.0,227
20400164,20041124000000,14590.0,225
20400167,20041124000000,18563.0,228
20400162,20041124000000,13438.0,206
20400161,20041124000000,14901.0,210
20400165,20041124000000,15542.0,226
20400160,20041124000000,18192.0,201
20400169,20041125000000,17149.0,236
20400170,20041125000000,12629.0,236
20400177,20041126000000,17985.0,206
20400182,20041126000000,16564.0,212
20400183,20041126000000,17072.0,218
20400179,20041126000000,19519.0,202
20400171,20041126000000,20179.0,209
20400180,20041126000000,17986.0,210
20400181,20041126000000,18997.0,236
20400175,20041126000000,22076.0,240
20400172,20041126000000,18624.0,214
20400173,20041126000000,17516.0,229
20400174,20041126000000,10947.0,230
20400185,20041127000000,13695.0,207
20400184,20041127000000,19763.0,205
20400191,20041127000000,16824.0,214
20400186,20041127000000,16889.0,226
20400188,20041127000000,18119.0,215
20400189,20041127000000,18145.0,215
20400190,20041127000000,17543.0,213
20400187,20041127000000,19763.0,160
20400198,20041128000000,18997.0,211
20400194,20041128000000,19600.0,231
20400196,20041128000000,17317.0,221
20400197,20041128000000,14808.0,219
20400195,20041128000000,14263.0,210
20400193,20041128000000,14567.0,244
20400201,20041129000000,16465.0,205
20400200,20041129000000,13119.0,203
20400199,20041129000000,12124.0,211
20400202,20041130000000,11921.0,207
20400208,20041130000000,19455.0,212
20400206,20041130000000,14192.0,211
20400207,20041130000000,15330.0,210
20400209,20041130000000,17336.0,202
20400210,20041130000000,15128.0,216
20400204,20041130000000,18993.0,225
20400205,20041130000000,14975.0,215
20400203,20041130000000,10879.0,249
20400212,20041201000000,15805.0,228
20400214,20041201000000,17858.0,205
20400220,20041201000000,13587.0,203
20400218,20041201000000,14795.0,160
20400217,20041201000000,17566.0,205
20400215,20041201000000,12133.0,200
20400211,20041201000000,13180.0,224
20400216,20041201000000,18524.0,201
20400223,20041202000000,19152.0,225
20400222,20041202000000,19524.0,244
20400230,20041203000000,16915.0,208
20400226,20041203000000,7887.0,213
20400227,20041203000000,16806.0,208
20400228,20041203000000,18797.0,236
20400231,20041203000000,18997.0,220
20400224,20041203000000,15201.0,222
20400225,20041203000000,19763.0,217
20400229,20041203000000,18860.0,205
20400241,20041204000000,19845.0,207
20400240,20041204000000,16643.0,215
20400235,20041204000000,14745.0,217
20400233,20041204000000,18858.0,217
20400245,20041204000000,17072.0,212
20400234,20041204000000,14518.0,224
20400238,20041204000000,14910.0,206
20400237,20041204000000,16332.0,225
20400239,20041204000000,17812.0,160
20400243,20041204000000,17587.0,236
20400236,20041204000000,19205.0,207
20400242,20041204000000,18282.0,217
20400246,20041205000000,17317.0,205
20400247,20041205000000,16128.0,206
20400248,20041206000000,11227.0,210
20400254,20041206000000,14065.0,252
20400255,20041206000000,14038.0,222
20400252,20041206000000,14912.0,217
20400249,20041206000000,9173.0,225
20400251,20041206000000,19576.0,212
20400250,20041206000000,16353.0,202
20400253,20041206000000,18245.0,217
20400258,20041207000000,15241.0,217
20400257,20041207000000,15251.0,221
20400259,20041207000000,16235.0,210
20400260,20041207000000,10923.0,214
20400262,20041207000000,17317.0,207
20400261,20041207000000,14272.0,210
20400267,20041208000000,15632.0,223
20400266,20041208000000,22076.0,231
20400271,20041208000000,17513.0,211
20400269,20041208000000,15374.0,218
20400270,20041208000000,18797.0,225
20400268,20041208000000,12542.0,203
20400272,20041208000000,18997.0,214
20400264,20041208000000,16080.0,206
20400265,20041208000000,7271.0,227
20400263,20041208000000,16393.0,201
20400273,20041209000000,16170.0,233
20400274,20041209000000,19733.0,222
20400275,20041209000000,15531.0,228
20400276,20041210000000,17197.0,214
20400285,20041210000000,19531.0,252
20400286,20041210000000,15874.0,217
20400283,20041210000000,15906.0,220
20400279,20041210000000,19600.0,214
20400281,20041210000000,20823.0,226
20400278,20041210000000,13478.0,222
20400280,20041210000000,22076.0,213
20400284,20041210000000,17105.0,201
20400277,20041210000000,16702.0,208
20400282,20041210000000,19101.0,212
20400293,20041211000000,17072.0,218
20400291,20041211000000,18189.0,212
20400292,20041211000000,18797.0,208
20400294,20041211000000,19697.0,217
20400287,20041211000000,8735.0,217
20400290,20041211000000,20782.0,214
20400288,20041211000000,17091.0,228
20400301,20041212000000,18997.0,216
20400299,20041212000000,15802.0,209
20400296,20041212000000,19202.0,217
20400295,20041212000000,19763.0,217
20400297,20041212000000,13969.0,212
20400298,20041212000000,15764.0,218
20400300,20041212000000,14023.0,208
20400306,20041213000000,16007.0,307
20400302,20041213000000,19600.0,219
20400304,20041213000000,16191.0,218
20400305,20041213000000,14228.0,208
20400311,20041214000000,13687.0,206
20400307,20041214000000,15392.0,224
20400312,20041214000000,15103.0,158
20400313,20041214000000,19561.0,221
20400308,20041214000000,13589.0,241
20400315,20041214000000,17072.0,211
20400321,20041215000000,14163.0,205
20400316,20041215000000,15371.0,221
20400323,20041215000000,9960.0,209
20400318,20041215000000,18234.0,220
20400325,20041215000000,14908.0,216
20400324,20041215000000,17384.0,219
20400322,20041215000000,13641.0,207
20400317,20041215000000,16888.0,205
20400320,20041215000000,19763.0,222
20400319,20041215000000,17897.0,207
20400326,20041216000000,22076.0,221
20400328,20041216000000,17317.0,209
20400332,20041217000000,9227.0,216
20400339,20041217000000,17072.0,232
20400333,20041217000000,19984.0,228
20400334,20041217000000,18119.0,214
20400330,20041217000000,15357.0,210
20400338,20041217000000,18212.0,240
20400331,20041217000000,15504.0,214
20400337,20041217000000,14452.0,159
20400336,20041217000000,18371.0,216
20400335,20041217000000,13071.0,210
20400345,20041218000000,16839.0,222
20400346,20041218000000,20068.0,208
20400341,20041218000000,15531.0,205
20400344,20041218000000,19474.0,218
20400348,20041218000000,16948.0,158
20400343,20041218000000,18904.0,237
20400347,20041218000000,17467.0,213
20400342,20041218000000,22076.0,223
20400350,20041219000000,19763.0,221
20400353,20041219000000,16297.0,220
20400349,20041219000000,16938.0,211
20400352,20041219000000,17317.0,204
20400351,20041219000000,20128.0,218
20400355,20041220000000,19023.0,214
20400359,20041220000000,15161.0,235
20400357,20041220000000,19609.0,203
20400356,20041220000000,14241.0,217
20400354,20041220000000,15642.0,223
20400361,20041221000000,19094.0,207
20400360,20041221000000,11358.0,224
20400362,20041221000000,19763.0,214
20400364,20041221000000,17317.0,204
20400363,20041221000000,20146.0,216
20400365,20041221000000,13034.0,230
20400375,20041222000000,15389.0,237
20400369,20041222000000,15412.0,217
20400376,20041222000000,17072.0,207
20400372,20041222000000,22076.0,212
20400371,20041222000000,12765.0,215
20400368,20041222000000,16325.0,213
20400377,20041222000000,18477.0,219
20400374,20041222000000,13655.0,215
20400367,20041222000000,17479.0,204
20400370,20041222000000,16327.0,217
20400366,20041222000000,15655.0,219
20400373,20041222000000,13789.0,202
20400379,20041223000000,17422.0,209
20400378,20041223000000,18797.0,221
20400380,20041223000000,17317.0,231
20400382,20041225000000,18997.0,248
20400390,20041226000000,19099.0,214
20400384,20041226000000,20562.0,214
20400389,20041226000000,16548.0,208
20400388,20041226000000,18422.0,156
20400391,20041226000000,17317.0,216
20400387,20041226000000,16433.0,200
20400383,20041226000000,19763.0,209
20400385,20041226000000,15738.0,212
20400395,20041227000000,20291.0,223
20400394,20041227000000,16930.0,205
20400396,20041227000000,22076.0,242
20400399,20041227000000,18024.0,215
20400393,20041227000000,17283.0,227
20400397,20041227000000,15273.0,206
20400400,20041227000000,16819.0,221
20400392,20041227000000,16322.0,207
20400398,20041227000000,19911.0,212
20400407,20041228000000,18997.0,209
20400403,20041228000000,22903.0,222
20400401,20041228000000,19445.0,214
20400404,20041228000000,20499.0,216
20400405,20041228000000,18797.0,214
20400406,20041228000000,17072.0,221
20400415,20041229000000,17481.0,219
20400411,20041229000000,20562.0,210
20400414,20041229000000,16905.0,202
20400416,20041229000000,15279.0,218
20400412,20041229000000,19763.0,205
20400410,20041229000000,14438.0,219
20400409,20041229000000,13483.0,210
20400408,20041229000000,20173.0,215
20400423,20041231000000,19099.0,229
20400425,20041231000000,17115.0,206
20400424,20041231000000,19911.0,205
20400426,20041231000000,16194.0,216
20400422,20041231000000,13696.0,214
20400427,20050101000000,19763.0,214
20400428,20050101000000,20281.0,210
20400430,20050101000000,20763.0,215
20400429,20050101000000,16577.0,210
20400431,20050101000000,16002.0,219
20400437,20050102000000,20067.0,210
20400432,20050102000000,14114.0,229
20400438,20050102000000,17317.0,210
20400435,20050102000000,18166.0,209
20400439,20050102000000,18997.0,220
20400433,20050102000000,16113.0,224
20400434,20050102000000,22076.0,212
20400442,20050103000000,12690.0,207
20400444,20050103000000,14293.0,204
20400443,20050103000000,20284.0,226
20400440,20050103000000,13002.0,211
20400447,20050103000000,16629.0,220
20400441,20050103000000,15782.0,208
20400446,20050103000000,14817.0,227
20400445,20050103000000,18523.0,211
20400449,20050104000000,14738.0,230
20400448,20050104000000,14011.0,208
20400452,20050104000000,18797.0,201
20400451,20050104000000,18132.0,205
20400450,20050104000000,19763.0,215
20400464,20050105000000,15092.0,214
20400463,20050105000000,18409.0,213
20400453,20050105000000,13078.0,215
20400456,20050105000000,13035.0,204
20400455,20050105000000,12037.0,214
20400454,20050105000000,18288.0,216
20400462,20050105000000,15258.0,216
20400457,20050105000000,17881.0,207
20400460,20050105000000,13369.0,223
20400461,20050105000000,20393.0,210
20400459,20050105000000,13081.0,209
20400458,20050105000000,20275.0,207
20400467,20050106000000,17549.0,234
20400466,20050106000000,22076.0,214
20400465,20050106000000,16230.0,223
20400476,20050107000000,18666.0,211
20400477,20050107000000,18997.0,227
20400474,20050107000000,19420.0,223
20400471,20050107000000,13439.0,205
20400473,20050107000000,15317.0,208
20400475,20050107000000,16887.0,210
20400469,20050107000000,12564.0,213
20400468,20050107000000,16537.0,259
20400486,20050108000000,20385.0,225
20400479,20050108000000,18797.0,225
20400485,20050108000000,15609.0,210
20400481,20050108000000,20173.0,220
20400484,20050108000000,18932.0,204
20400478,20050108000000,20562.0,218
20400482,20050108000000,16813.0,224
20400480,20050108000000,17664.0,204
20400487,20050109000000,14372.0,156
20400491,20050109000000,18227.0,217
20400488,20050109000000,19108.0,216
20400493,20050110000000,16591.0,212
20400492,20050110000000,13731.0,210
20400496,20050110000000,18325.0,215
20400494,20050110000000,18642.0,208
20400499,20050111000000,17619.0,212
20400501,20050111000000,16171.0,225
20400497,20050111000000,18494.0,230
20400502,20050111000000,18422.0,211
20400500,20050111000000,11280.0,202
20400504,20050111000000,15001.0,216
20400498,20050111000000,15755.0,207
20400514,20050112000000,15802.0,216
20400509,20050112000000,18095.0,205
20400507,20050112000000,22076.0,205
20400510,20050112000000,16754.0,204
20400505,20050112000000,15108.0,213
20400511,20050112000000,20365.0,220
20400512,20050112000000,18171.0,208
20400513,20050112000000,19209.0,202
20400515,20050112000000,18596.0,211
20400508,20050112000000,15532.0,212
20400506,20050112000000,15836.0,220
20400518,20050113000000,18997.0,231
20400517,20050113000000,17317.0,212
20400516,20050113000000,13243.0,256
20400519,20050114000000,18001.0,206
20400528,20050114000000,20043.0,304
20400523,20050114000000,22076.0,217
20400520,20050114000000,17447.0,216
20400522,20050114000000,18624.0,218
20400521,20050114000000,18345.0,203
20400525,20050114000000,17897.0,230
20400527,20050114000000,18906.0,226
20400524,20050114000000,12417.0,219
20400529,20050114000000,16519.0,204
