game_date_est,game_sequence,game_id,game_status_id,game_status_text,gamecode,home_team_id,visitor_team_id,season,live_period,live_pc_time,natl_tv_broadcaster_abbreviation,live_period_time_bcast,wh_status
20220509000000,1.0,42100214,3,Final,20220509BOSMIL,1610612749,1610612738,2021,4,,TNT,Q4TNT,1
20220509000000,2.0,42100234,3,Final,20220509MEMGSW,1610612744,1610612763,2021,4,,TNT,Q4TNT,1
20220510000000,2.0,42100225,3,Final,20220510DALPHX,1610612756,1610612742,2021,4,,TNT,Q4TNT,1
20220511000000,1.0,42100215,3,Final,20220511MILBOS,1610612738,1610612749,2021,4,,TNT,Q4TNT,1
20220511000000,2.0,42100235,3,Final,20220511GSWMEM,1610612763,1610612744,2021,4,,TNT,Q4TNT,1
20220512000000,1.0,42100206,3,Final,20220512MIAPHI,1610612755,1610612748,2021,4,,ESPN,Q4ESPN,1
20220513000000,2.0,42100236,3,Final,20220513MEMGSW,1610612744,1610612763,2021,4,,ESPN,Q4ESPN,1
20220515000000,3.0,42100227,3,Final,20220515DALPHX,1610612756,1610612742,2021,4,,TNT,Q4TNT,1
20220515000000,2.0,42100217,3,Final,20220515MILBOS,1610612738,1610612749,2021,4,,ABC,Q4ABC,1
20220517000000,1.0,42100301,3,Final,20220517BOSMIA,1610612748,1610612738,2021,4,,ESPN,Q4ESPN,1
20220518000000,1.0,42100311,3,Final,20220518DALGSW,1610612744,1610612742,2021,4,,TNT,Q4TNT,1
20220519000000,1.0,42100302,3,Final,20220519BOSMIA,1610612748,1610612738,2021,4,,ESPN,Q4ESPN,1
20220520000000,1.0,42100312,3,Final,20220520DALGSW,1610612744,1610612742,2021,4,,TNT,Q4TNT,1
20220521000000,1.0,42100303,3,Final,20220521MIABOS,1610612738,1610612748,2021,4,,ABC,Q4ABC,1
20220524000000,1.0,42100314,3,Final,20220524GSWDAL,1610612742,1610612744,2021,4,,TNT,Q4TNT,1
20220525000000,1.0,42100305,3,Final,20220525BOSMIA,1610612748,1610612738,2021,4,,ESPN,Q4ESPN,1
20220526000000,1.0,42100315,3,Final,20220526DALGSW,1610612744,1610612742,2021,4,,TNT,Q4TNT,1
20220527000000,1.0,42100306,3,Final,20220527MIABOS,1610612738,1610612748,2021,4,,ESPN,Q4ESPN,1
20220602000000,1.0,42100401,3,Final,20220602BOSGSW,1610612744,1610612738,2021,4,,ABC,Q4ABC,1
20220610000000,1.0,42100404,3,Final,20220610GSWBOS,1610612738,1610612744,2021,4,,ABC,Q4ABC,1
20220613000000,1.0,42100405,3,Final,20220613BOSGSW,1610612744,1610612738,2021,4,,ABC,Q4ABC,1
20220616000000,1.0,42100406,3,Final,20220616GSWBOS,1610612738,1610612744,2021,4,,ABC,Q4ABC,1
20220220000000,1.0,32100001,3,Final,20220220DRTLBN,1610616834,1610616833,2021,4,,TNTTBS,Q4TNTTBS,1
20221018000000,1.0,22200001,3,Final,20221018PHIBOS,1610612738,1610612755,2022,4,,TNT,Q4TNT,1
20221018000000,2.0,22200002,3,Final,20221018LALGSW,1610612744,1610612747,2022,4,,TNT,Q4TNT,1
20221019000000,11.0,22200013,3,Final,20221019DALPHX,1610612756,1610612742,2022,4,,ESPN,Q4ESPN,1
20221020000000,1.0,22200015,3,Final,20221020MILPHI,1610612755,1610612749,2022,4,,TNT,Q4TNT,1
20221021000000,6.0,22200022,3,Final,20221021BOSMIA,1610612748,1610612738,2022,4,,ESPN,Q4ESPN,1
20221022000000,7.0,22200034,3,Final,20221022MEMDAL,1610612742,1610612763,2022,4,,NBATV,Q4NBATV,1
20221023000000,3.0,22200039,3,Final,20221023WASCLE,1610612739,1610612764,2022,5,,NBATV,Q5NBATV,1
20221025000000,2.0,22200053,3,Final,20221025DALNOP,1610612740,1610612742,2022,4,,TNT,Q4TNT,1
20221026000000,9.0,22200064,3,Final,20221026LALDEN,1610612743,1610612747,2022,4,,ESPN,Q4ESPN,1
20221026000000,5.0,22200060,3,Final,20221026BKNMIL,1610612749,1610612751,2022,4,,ESPN,Q4ESPN,1
20221028000000,10.0,22200079,3,Final,20221028NOPPHX,1610612756,1610612740,2022,4,,ESPN,Q4ESPN,1
20221029000000,4.0,22200084,3,Final,20221029PHICHI,1610612741,1610612755,2022,4,,NBATV,Q4NBATV,1
20221030000000,5.0,22200092,3,Final,20221030MINSAS,1610612759,1610612750,2022,4,,NBATV,Q4NBATV,1
20221101000000,4.0,22200106,3,Final,20221101MINPHX,1610612756,1610612750,2022,4,,TNT,Q4TNT,1
20221102000000,10.0,22200116,3,Final,20221102MEMPOR,1610612757,1610612763,2022,4,,ESPN,Q4ESPN,1
20221102000000,2.0,22200107,3,Final,20221102BOSCLE,1610612739,1610612738,2022,5,,ESPN,Q5ESPN,1
20221103000000,2.0,22200119,3,Final,20221103DENOKC,1610612760,1610612743,2022,4,,NBATV,Q4NBATV,1
20221104000000,5.0,22200124,3,Final,20221104CHIBOS,1610612738,1610612741,2022,4,,ESPN,Q4ESPN,1
20221104000000,10.0,22200129,3,Final,20221104MILMIN,1610612750,1610612749,2022,4,,ESPN,Q4ESPN,1
20221105000000,4.0,22200135,3,Final,20221105BOSNYK,1610612752,1610612738,2022,4,,NBATV,Q4NBATV,1
20221107000000,5.0,22200148,3,Final,20221107PHXPHI,1610612755,1610612756,2022,4,,NBATV,Q4NBATV,1
20221107000000,15.0,22200158,3,Final,20221107CLELAC,1610612746,1610612739,2022,4,,NBATV,Q4NBATV,1
20221109000000,12.0,22200170,3,Final,20221109LALLAC,1610612746,1610612747,2022,4,,ESPN,Q4ESPN,1
20221109000000,6.0,22200164,3,Final,20221109NYKBKN,1610612751,1610612752,2022,4,,ESPN,Q4ESPN,1
20221110000000,2.0,22200173,3,Final,20221110PHIATL,1610612737,1610612755,2022,4,,NBATV,Q4NBATV,1
20221111000000,6.0,22200181,3,Final,20221111MINMEM,1610612763,1610612750,2022,4,,ESPN,Q4ESPN,1
20221112000000,8.0,22200191,3,Final,20221112HOUNOP,1610612740,1610612745,2022,4,,NBATV,Q4NBATV,1
20221114000000,3.0,22200201,3,Final,20221114OKCBOS,1610612738,1610612760,2022,4,,NBATV,Q4NBATV,1
20221115000000,1.0,22200206,3,Final,20221115MEMNOP,1610612740,1610612763,2022,4,,TNT,Q4TNT,1
20221115000000,5.0,22200210,3,Final,20221115BKNSAC,1610612758,1610612751,2022,4,,TNT,Q4TNT,1
20221116000000,4.0,22200214,3,Final,20221116BOSATL,1610612737,1610612738,2022,4,,ESPN,Q4ESPN,1
20221116000000,10.0,22200220,3,Final,20221116GSWPHX,1610612756,1610612744,2022,4,,ESPN,Q4ESPN,1
20221118000000,3.0,22200226,3,Final,20221118MILPHI,1610612755,1610612749,2022,4,,ESPN,Q4ESPN,1
20221118000000,10.0,22200233,3,Final,20221118NYKGSW,1610612744,1610612752,2022,4,,ESPN,Q4ESPN,1
20221119000000,3.0,22200237,3,Final,20221119MINPHI,1610612755,1610612750,2022,4,,NBATV,Q4NBATV,1
20221119000000,4.0,22200238,3,Final,20221119UTAPOR,1610612757,1610612762,2022,4,,NBATV,Q4NBATV,1
20221121000000,6.0,22200253,3,Final,20221121GSWNOP,1610612740,1610612744,2022,4,,NBATV,Q4NBATV,1
20221121000000,8.0,22200255,3,Final,20221121UTALAC,1610612746,1610612762,2022,4,,NBATV,Q4NBATV,1
20221122000000,4.0,22200259,3,Final,20221122LALPHX,1610612756,1610612747,2022,4,,TNT,Q4TNT,1
20221122000000,1.0,22200256,3,Final,20221122BKNPHI,1610612755,1610612751,2022,4,,TNT,Q4TNT,1
20221123000000,5.0,22200264,3,Final,20221123DALBOS,1610612738,1610612742,2022,4,,ESPN,Q4ESPN,1
20221123000000,12.0,22200271,3,Final,20221123LACGSW,1610612744,1610612746,2022,4,,ESPN,Q4ESPN,1
20221125000000,14.0,22200285,3,Final,20221125DENLAC,1610612746,1610612743,2022,4,,NBATV,Q4NBATV,1
20221125000000,14.0,22200285,3,Final,20221125DENLAC,1610612746,1610612743,2022,4,,ClipperVision,Q4ClipperVision,1
20221125000000,8.0,22200279,3,Final,20221125NOPMEM,1610612763,1610612740,2022,4,,NBATV,Q4NBATV,1
20221126000000,2.0,22200287,3,Final,20221126OKCHOU,1610612745,1610612760,2022,4,,NBATV,Q4NBATV,1
20221127000000,9.0,22200298,3,Final,20221127DALMIL,1610612749,1610612742,2022,4,,NBATV,Q4NBATV,1
20221128000000,1.0,22200299,3,Final,20221128ATLPHI,1610612755,1610612737,2022,4,,NBATV,Q4NBATV,1
20221129000000,2.0,22200310,3,Final,20221129GSWDAL,1610612742,1610612744,2022,4,,TNT,Q4TNT,1
20221129000000,3.0,22200311,3,Final,20221129LACPOR,1610612757,1610612746,2022,4,,TNT,Q4TNT,1
20221130000000,3.0,22200314,3,Final,20221130MIABOS,1610612738,1610612748,2022,4,,NBATV,Q4NBATV,1
20221130000000,13.0,22200324,3,Final,20221130PORLAL,1610612747,1610612757,2022,4,,NBATV,Q4NBATV,1
20221201000000,1.0,22200325,3,Final,20221201DALDET,1610612765,1610612742,2022,5,,NBATV,Q5NBATV,1
20221202000000,11.0,22200336,3,Final,20221202CHIGSW,1610612744,1610612741,2022,4,,ESPN,Q4ESPN,1
20221202000000,6.0,22200331,3,Final,20221202LALMIL,1610612749,1610612747,2022,4,,ESPN,Q4ESPN,1
20221204000000,8.0,22200351,3,Final,20221204INDPOR,1610612757,1610612754,2022,4,,NBATV,Q4NBATV,1
20221205000000,7.0,22200358,3,Final,20221205PHXDAL,1610612742,1610612756,2022,4,,NBATV,Q4NBATV,1
20221206000000,3.0,22200362,3,Final,20221206DALDEN,1610612743,1610612742,2022,4,,TNT,Q4TNT,1
20221207000000,3.0,22200365,3,Final,20221207ATLNYK,1610612752,1610612737,2022,4,,ESPN,Q4ESPN,1
20221207000000,11.0,22200373,3,Final,20221207BOSPHX,1610612756,1610612738,2022,4,,ESPN,Q4ESPN,1
20221208000000,1.0,22200374,3,Final,20221208LACMIA,1610612748,1610612746,2022,4,,NBATV,Q4NBATV,1
20221209000000,10.0,22200386,3,Final,20221209MILDAL,1610612742,1610612749,2022,4,,ESPN,Q4ESPN,1
20221210000000,6.0,22200392,3,Final,20221210BOSGSW,1610612744,1610612738,2022,4,,ABC,Q4ABC,1
20221212000000,3.0,22200404,3,Final,20221212ATLMEM,1610612763,1610612737,2022,4,,NBATV,Q4NBATV,1
20221213000000,5.0,22200413,3,Final,20221213BOSLAL,1610612747,1610612738,2022,5,,TNT,Q5TNT,1
20221213000000,2.0,22200410,3,Final,20221213GSWMIL,1610612749,1610612744,2022,4,,TNT,Q4TNT,1
20221214000000,10.0,22200423,3,Final,20221214MINLAC,1610612746,1610612750,2022,4,,ESPN,Q4ESPN,1
20221214000000,5.0,22200418,3,Final,20221214NYKCHI,1610612741,1610612752,2022,5,,ESPN,Q5ESPN,1
20221215000000,4.0,22200427,3,Final,20221215PHXLAC,1610612746,1610612756,2022,4,,NBATV,Q4NBATV,1
20221215000000,2.0,22200425,3,Final,20221215MILMEM,1610612763,1610612749,2022,4,,NBATV,Q4NBATV,1
20221216000000,10.0,22200437,3,Final,20221216DENLAL,1610612747,1610612743,2022,4,,ESPN,Q4ESPN,1
20221216000000,5.0,22200432,3,Final,20221216GSWPHI,1610612755,1610612744,2022,4,,ESPN,Q4ESPN,1
20221217000000,7.0,22200444,3,Final,20221217NOPPHX,1610612756,1610612740,2022,4,,NBATV,Q4NBATV,1
20221217000000,2.0,22200439,3,Final,20221217MIASAS,1610612759,1610612748,2022,4,,NBATV,Q4NBATV,1
20221220000000,3.0,22200463,3,Final,20221220GSWNYK,1610612752,1610612744,2022,4,,TNT,Q4TNT,1
20221220000000,5.0,22200465,3,Final,20221220MEMDEN,1610612743,1610612763,2022,4,,TNT,Q4TNT,1
20221221000000,11.0,22200476,3,Final,20221221CHALAC,1610612746,1610612766,2022,4,,NBATV,Q4NBATV,1
20221221000000,5.0,22200470,3,Final,20221221GSWBKN,1610612751,1610612744,2022,4,,NBATV,Q4NBATV,1
20221222000000,2.0,22200478,3,Final,20221222WASUTA,1610612762,1610612764,2022,4,,NBATV,Q4NBATV,1
20221223000000,12.0,22200490,3,Final,20221223MEMPHX,1610612756,1610612763,2022,4,,ESPN,Q4ESPN,1
20221225000000,1.0,22200493,3,Final,20221225PHINYK,1610612752,1610612755,2022,4,,ABCESPN,Q4ABCESPN,1
20221225000000,2.0,22200494,3,Final,20221225LALDAL,1610612742,1610612747,2022,4,,ABCESPN,Q4ABCESPN,1
20221225000000,4.0,22200496,3,Final,20221225MEMGSW,1610612744,1610612763,2022,4,,ABCESPN,Q4ABCESPN,1
20221225000000,5.0,22200497,3,Final,20221225PHXDEN,1610612743,1610612756,2022,5,,ABCESPN,Q5ABCESPN,1
20221226000000,7.0,22200504,3,Final,20221226CHAPOR,1610612757,1610612766,2022,4,,NBATV,Q4NBATV,1
20221226000000,1.0,22200498,3,Final,20221226BKNCLE,1610612739,1610612751,2022,4,,NBATV,Q4NBATV,1
20221227000000,8.0,22200512,3,Final,20221227NYKDAL,1610612742,1610612752,2022,5,,NBATV,Q5NBATV,1
20221228000000,8.0,22200522,3,Final,20221228DENSAC,1610612758,1610612743,2022,4,,NBATV,Q4NBATV,1
20221228000000,4.0,22200518,3,Final,20221228LALMIA,1610612748,1610612747,2022,4,,NBATV,Q4NBATV,1
20221229000000,3.0,22200525,3,Final,20221229LACBOS,1610612738,1610612746,2022,4,,NBATV,Q4NBATV,1
20221230000000,8.0,22200536,3,Final,20221230PORGSW,1610612744,1610612757,2022,4,,NBATV,Q4NBATV,1
20230102000000,9.0,22200558,3,Final,20230102ATLGSW,1610612744,1610612737,2022,6,,NBATV,Q6NBATV,1
20230103000000,1.0,22200561,3,Final,20230103WASMIL,1610612749,1610612764,2022,4,,NBATV,Q4NBATV,1
20230104000000,11.0,22200574,3,Final,20230104MIALAL,1610612747,1610612748,2022,4,,ESPN,Q4ESPN,1
20230104000000,6.0,22200569,3,Final,20230104MILTOR,1610612761,1610612749,2022,5,,ESPN,Q5ESPN,1
20230105000000,2.0,22200577,3,Final,20230105BOSDAL,1610612742,1610612738,2022,4,,TNT,Q4TNT,1
20230105000000,4.0,22200579,3,Final,20230105LACDEN,1610612743,1610612746,2022,4,,TNT,Q4TNT,1
20230106000000,4.0,22200586,3,Final,20230106BKNNOP,1610612740,1610612751,2022,4,,ESPN,Q4ESPN,1
20230106000000,10.0,22200589,3,Final,20230106MIAPHX,1610612756,1610612748,2022,4,,ESPN,Q4ESPN,1
20230109000000,2.0,22200606,3,Final,20230109CHIBOS,1610612738,1610612741,2022,4,,NBATV,Q4NBATV,1
20230110000000,5.0,22200615,3,Final,20230110PHXGSW,1610612744,1610612756,2022,4,,TNT,Q4TNT,1
20230110000000,2.0,22200611,3,Final,20230110OKCMIA,1610612748,1610612760,2022,4,,TNT,Q4TNT,1
20230111000000,7.0,22200624,3,Final,20230111PHXDEN,1610612743,1610612756,2022,4,,ESPN,Q4ESPN,1
20230111000000,3.0,22200620,3,Final,20230111MILATL,1610612737,1610612749,2022,4,,ESPN,Q4ESPN,1
20230112000000,2.0,22200627,3,Final,20230112BOSBKN,1610612751,1610612738,2022,4,,TNT,Q4TNT,1
20230112000000,5.0,22200630,3,Final,20230112DALLAL,1610612747,1610612742,2022,6,,TNT,Q6TNT,1
20230113000000,4.0,22200635,3,Final,20230113GSWSAS,1610612759,1610612744,2022,4,,ESPN,Q4ESPN,1
20230113000000,8.0,22200639,3,Final,20230113DENLAC,1610612746,1610612743,2022,4,,ESPN,Q4ESPN,1
20230114000000,1.0,22200641,3,Final,20230114MILMIA,1610612748,1610612749,2022,4,,ABC,Q4ABC,1
20230115000000,8.0,22200655,3,Final,20230115PHILAL,1610612747,1610612755,2022,4,,NBATV,Q4NBATV,1
20230116000000,9.0,22200664,3,Final,20230116HOULAL,1610612747,1610612745,2022,4,,NBATV,Q4NBATV,1
20230116000000,8.0,22200663,3,Final,20230116PHXMEM,1610612763,1610612756,2022,4,,TNT,Q4TNT,1
20230116000000,1.0,22200656,3,Final,20230116BOSCHA,1610612766,1610612738,2022,4,,NBATV,Q4NBATV,1
20230117000000,1.0,22200665,3,Final,20230117TORMIL,1610612749,1610612761,2022,4,,TNT,Q4TNT,1
20230117000000,4.0,22200668,3,Final,20230117PHILAC,1610612746,1610612755,2022,4,,TNT,Q4TNT,1
20230118000000,2.0,22200670,3,Final,20230118ATLDAL,1610612742,1610612737,2022,4,,ESPN,Q4ESPN,1
20230118000000,8.0,22200676,3,Final,20230118MINDEN,1610612743,1610612750,2022,4,,ESPN,Q4ESPN,1
20230119000000,2.0,22200679,3,Final,20230119GSWBOS,1610612738,1610612744,2022,5,,TNT,Q5TNT,1
20230119000000,4.0,22200681,3,Final,20230119BKNPHX,1610612756,1610612751,2022,4,,TNT,Q4TNT,1
20230120000000,4.0,22200686,3,Final,20230120MIADAL,1610612742,1610612748,2022,4,,ESPN,Q4ESPN,1
20230122000000,6.0,22200704,3,Final,20230122BKNGSW,1610612744,1610612751,2022,4,,NBATV,Q4NBATV,1
20230123000000,7.0,22200712,3,Final,20230123MEMSAC,1610612758,1610612763,2022,4,,NBATV,Q4NBATV,1
20230123000000,3.0,22200708,3,Final,20230123ATLCHI,1610612741,1610612737,2022,4,,NBATV,Q4NBATV,1
20230124000000,7.0,22200719,3,Final,20230124LACLAL,1610612747,1610612746,2022,4,,TNT,Q4TNT,1
20230124000000,2.0,22200714,3,Final,20230124BOSMIA,1610612748,1610612738,2022,4,,TNT,Q4TNT,1
20230125000000,2.0,22200721,3,Final,20230125BKNPHI,1610612755,1610612751,2022,4,,ESPN,Q4ESPN,1
20230125000000,7.0,22200726,3,Final,20230125MEMGSW,1610612744,1610612763,2022,4,,ESPN,Q4ESPN,1
20230126000000,1.0,22200730,3,Final,20230126NYKBOS,1610612738,1610612752,2022,5,,TNT,Q5TNT,1
20230126000000,5.0,22200734,3,Final,20230126DALPHX,1610612756,1610612742,2022,4,,TNT,Q4TNT,1
20230127000000,2.0,22200737,3,Final,20230127MEMMIN,1610612750,1610612763,2022,4,,NBATV,Q4NBATV,1
20230127000000,5.0,22200740,3,Final,20230127TORGSW,1610612744,1610612761,2022,4,,NBATV,Q4NBATV,1
20230128000000,1.0,22200741,3,Final,20230128DENPHI,1610612755,1610612743,2022,4,,ABC,Q4ABC,1
20230128000000,2.0,22200742,3,Final,20230128NYKBKN,1610612751,1610612752,2022,4,,ABC,Q4ABC,1
20230128000000,9.0,22200749,3,Final,20230128LALBOS,1610612738,1610612747,2022,5,,ABC,Q5ABC,1
20230129000000,4.0,22200755,3,Final,20230129NOPMIL,1610612749,1610612740,2022,4,,NBATV,Q4NBATV,1
20230130000000,8.0,22200763,3,Final,20230130ATLPOR,1610612757,1610612737,2022,4,,NBATV,Q4NBATV,1
20230130000000,2.0,22200757,3,Final,20230130LALBKN,1610612751,1610612747,2022,4,,NBATV,Q4NBATV,1
20230131000000,2.0,22200765,3,Final,20230131LALNYK,1610612752,1610612747,2022,5,,TNT,Q5TNT,1
20230131000000,5.0,22200768,3,Final,20230131NOPDEN,1610612743,1610612740,2022,4,,TNT,Q4TNT,1
20230201000000,4.0,22200772,3,Final,20230201BKNBOS,1610612738,1610612751,2022,4,,ESPN,Q4ESPN,1
20230201000000,9.0,22200777,3,Final,20230201ATLPHX,1610612756,1610612737,2022,4,,ESPN,Q4ESPN,1
20230203000000,4.0,22200788,3,Final,20230203PHXBOS,1610612738,1610612756,2022,4,,NBATV,Q4NBATV,1
20230204000000,8.0,22200800,3,Final,20230204DALGSW,1610612744,1610612742,2022,4,,ABC,Q4ABC,1
20230204000000,2.0,22200798,3,Final,20230204LALNOP,1610612740,1610612747,2022,4,,ESPN2,Q4ESPN2,1
20230205000000,3.0,22200804,3,Final,20230205PHINYK,1610612752,1610612755,2022,4,,ESPN,Q4ESPN,1
20230206000000,8.0,22200815,3,Final,20230206MILPOR,1610612757,1610612749,2022,4,,NBATV,Q4NBATV,1
20230206000000,3.0,22200810,3,Final,20230206LACBKN,1610612751,1610612746,2022,4,,NBATV,Q4NBATV,1
20230207000000,6.0,22200821,3,Final,20230207OKCLAL,1610612747,1610612760,2022,4,,TNT,Q4TNT,1
20230208000000,8.0,22200829,3,Final,20230208DALLAC,1610612746,1610612742,2022,4,,ESPN,Q4ESPN,1
20230208000000,3.0,22200824,3,Final,20230208PHIBOS,1610612738,1610612755,2022,4,,ESPN,Q4ESPN,1
20230209000000,3.0,22200833,3,Final,20230209CHIBKN,1610612751,1610612741,2022,4,,TNT,Q4TNT,1
20230211000000,8.0,22200853,3,Final,20230211LALGSW,1610612744,1610612747,2022,4,,ABC,Q4ABC,1
20230211000000,1.0,22200846,3,Final,20230211PHIBKN,1610612751,1610612755,2022,4,,NBATV,Q4NBATV,1
20230212000000,1.0,22200855,3,Final,20230212MEMBOS,1610612738,1610612763,2022,4,,ABC,Q4ABC,1
20230213000000,5.0,22200861,3,Final,20230213DENMIA,1610612748,1610612743,2022,4,,NBATV,Q4NBATV,1
20230214000000,2.0,22200869,3,Final,20230214BOSMIL,1610612749,1610612738,2022,5,,TNT,Q5TNT,1
20230214000000,4.0,22200871,3,Final,20230214GSWLAC,1610612746,1610612744,2022,4,,TNT,Q4TNT,1
20230215000000,10.0,22200882,3,Final,20230215NOPLAL,1610612747,1610612740,2022,4,,ESPN,Q4ESPN,1
20230215000000,3.0,22200875,3,Final,20230215CLEPHI,1610612755,1610612739,2022,4,,ESPN,Q4ESPN,1
20230216000000,1.0,22200883,3,Final,20230216MILCHI,1610612741,1610612749,2022,4,,TNT,Q4TNT,1
20230216000000,3.0,22200885,3,Final,20230216LACPHX,1610612756,1610612746,2022,4,,TNT,Q4TNT,1
20230223000000,4.0,22200889,3,Final,20230223MEMPHI,1610612755,1610612763,2022,4,,TNT,Q4TNT,1
20230224000000,6.0,22200899,3,Final,20230224OKCPHX,1610612756,1610612760,2022,4,,ESPN,Q4ESPN,1
20230224000000,3.0,22200897,3,Final,20230224MIAMIL,1610612749,1610612748,2022,4,,ESPN,Q4ESPN,1
20230225000000,6.0,22200908,3,Final,20230225BOSPHI,1610612755,1610612738,2022,4,,ABC,Q4ABC,1
20230226000000,9.0,22200918,3,Final,20230226LACDEN,1610612743,1610612746,2022,5,,ESPN,Q5ESPN,1
20230226000000,1.0,22200910,3,Final,20230226PHXMIL,1610612749,1610612756,2022,4,,ABC,Q4ABC,1
20230226000000,4.0,22200913,3,Final,20230226LALDAL,1610612742,1610612747,2022,4,,ABC,Q4ABC,1
20230227000000,2.0,22200920,3,Final,20230227MIAPHI,1610612755,1610612748,2022,4,,NBATV,Q4NBATV,1
20230228000000,4.0,22200927,3,Final,20230228LALMEM,1610612763,1610612747,2022,4,,TNT,Q4TNT,1
20230228000000,10.0,22200932,3,Final,20230228MINLAC,1610612746,1610612750,2022,4,,TNT,Q4TNT,1
20230301000000,3.0,22200935,3,Final,20230301CLEBOS,1610612738,1610612739,2022,4,,ESPN,Q4ESPN,1
20230301000000,9.0,22200941,3,Final,20230301NOPPOR,1610612757,1610612740,2022,4,,ESPN,Q4ESPN,1
20230302000000,4.0,22200945,3,Final,20230302LACGSW,1610612744,1610612746,2022,4,,TNT,Q4TNT,1
20230302000000,2.0,22200943,3,Final,20230302PHIDAL,1610612742,1610612755,2022,4,,TNT,Q4TNT,1
20230303000000,7.0,22200952,3,Final,20230303MEMDEN,1610612743,1610612763,2022,4,,ESPN,Q4ESPN,1
20230303000000,3.0,22200948,3,Final,20230303BKNBOS,1610612738,1610612751,2022,4,,ESPN,Q4ESPN,1
20230304000000,5.0,22200960,3,Final,20230304PHIMIL,1610612749,1610612755,2022,4,,ABC,Q4ABC,1
20230305000000,8.0,22200969,3,Final,20230305NYKBOS,1610612738,1610612752,2022,6,,ESPN,Q6ESPN,1
20230305000000,3.0,22200964,3,Final,20230305GSWLAL,1610612747,1610612744,2022,4,,ABC,Q4ABC,1
20230305000000,10.0,22200970,3,Final,20230305MEMLAC,1610612746,1610612763,2022,4,,ESPN,Q4ESPN,1
20230305000000,1.0,22200962,3,Final,20230305PHXDAL,1610612742,1610612756,2022,4,,ABC,Q4ABC,1
20230306000000,6.0,22200976,3,Final,20230306NOPSAC,1610612758,1610612740,2022,4,,NBATV,Q4NBATV,1
20230306000000,4.0,22200974,3,Final,20230306ATLMIA,1610612748,1610612737,2022,4,,NBATV,Q4NBATV,1
20230307000000,4.0,22200980,3,Final,20230307PHIMIN,1610612750,1610612755,2022,4,,TNT,Q4TNT,1
20230307000000,8.0,22200984,3,Final,20230307MEMLAL,1610612747,1610612763,2022,4,,TNT,Q4TNT,1
20230308000000,4.0,22200988,3,Final,20230308DALNOP,1610612740,1610612742,2022,4,,ESPN,Q4ESPN,1
20230308000000,7.0,22200991,3,Final,20230308TORLAC,1610612746,1610612761,2022,4,,ESPN,Q4ESPN,1
20230309000000,4.0,22200996,3,Final,20230309GSWMEM,1610612763,1610612744,2022,4,,TNT,Q4TNT,1
20230309000000,6.0,22200997,3,Final,20230309NYKSAC,1610612758,1610612752,2022,4,,TNT,Q4TNT,1
20230310000000,6.0,22201003,3,Final,20230310TORLAL,1610612747,1610612761,2022,4,,NBATV,Q4NBATV,1
20230310000000,3.0,22201000,3,Final,20230310CLEMIA,1610612748,1610612739,2022,4,,NBATV,Q4NBATV,1
20230311000000,9.0,22201012,3,Final,20230311MILGSW,1610612744,1610612749,2022,5,,ABC,Q5ABC,1
20230312000000,6.0,22201019,3,Final,20230312NYKLAL,1610612747,1610612752,2022,4,,ESPN,Q4ESPN,1
20230313000000,6.0,22201025,3,Final,20230313PHXGSW,1610612744,1610612756,2022,4,,ESPN,Q4ESPN,1
20230313000000,4.0,22201023,3,Final,20230313MEMDAL,1610612742,1610612763,2022,4,,ESPN,Q4ESPN,1
20230314000000,7.0,22201033,3,Final,20230314MILPHX,1610612756,1610612749,2022,4,,NBATV,Q4NBATV,1
20230314000000,3.0,22201029,3,Final,20230314DENTOR,1610612761,1610612743,2022,4,,NBATV,Q4NBATV,1
20230315000000,7.0,22201041,3,Final,20230315GSWLAC,1610612746,1610612744,2022,4,,ESPN,Q4ESPN,1
20230315000000,1.0,22201035,3,Final,20230315PHICLE,1610612739,1610612755,2022,4,,ESPN,Q4ESPN,1
20230317000000,8.0,22201054,3,Final,20230317DALLAL,1610612747,1610612742,2022,4,,NBATV,Q4NBATV,1
20230318000000,7.0,22201061,3,Final,20230318GSWMEM,1610612763,1610612744,2022,4,,NBATV,Q4NBATV,1
20230319000000,6.0,22201068,3,Final,20230319TORMIL,1610612749,1610612761,2022,4,,NBATV,Q4NBATV,1
20230320000000,5.0,22201075,3,Final,20230320DALMEM,1610612763,1610612742,2022,4,,NBATV,Q4NBATV,1
20230321000000,5.0,22201081,3,Final,20230321BOSSAC,1610612758,1610612738,2022,4,,NBATV,Q4NBATV,1
20230322000000,4.0,22201086,3,Final,20230322GSWDAL,1610612742,1610612744,2022,4,,ESPN,Q4ESPN,1
20230322000000,10.0,22201092,3,Final,20230322PHXLAL,1610612747,1610612756,2022,4,,ESPN,Q4ESPN,1
20230323000000,4.0,22201096,3,Final,20230323OKCLAC,1610612746,1610612760,2022,4,,NBATV,Q4NBATV,1
20230323000000,1.0,22201093,3,Final,20230323NYKORL,1610612753,1610612752,2022,4,,NBATV,Q4NBATV,1
20230324000000,7.0,22201103,3,Final,20230324PHIGSW,1610612744,1610612755,2022,4,,NBATV,Q4NBATV,1
20230324000000,1.0,22201097,3,Final,20230324INDBOS,1610612738,1610612754,2022,4,,NBATV,Q4NBATV,1
20230326000000,3.0,22201115,3,Final,20230326MEMATL,1610612737,1610612763,2022,4,,NBATV,Q4NBATV,1
